5.260362612764987489e+02,0.000000000000000000e+00,3.002333554977656149e+02
0.000000000000000000e+00,5.272502152290390995e+02,2.745135260647563769e+02
0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00
